receipt_no,transaction_id,transaction_date,transaction_time,store_name,till_id,cashier_name,customer_phone,product_code,product_name,category,quantity,unit_price_ngn,discount_pct,payment_method
RCPT-100090,TXN100090,2026-06-01,09:46:00,SURULERE,TILL-01,Blessing Nwosu,,SKU1025,Tom Tom Sweet (pack),Snacks,2,280,0,POS Card
RCPT-100860,TXN100860,2026-06-02,08:24:00,MiniMart Express - Surulere,TILL-01,Tunde Bakare,,SKU1005,Coke 50cl,Beverages,1,400,0,cash
RCPT-101217,TXN101217,2026-07-29,08:34:00, Yaba,TILL-02,Blessing Nwosu,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,330,0,Cash
RCPT-100649,TXN100649,2026-06-11,13:30:00,minimart express-ikeja ,TILL-01,Tunde Bakare,+2348477168683,SKU1004,Dangote Sugar 1kg,Grains & Staples,4,1370,0,Card
RCPT-100502,TXN100502,2026-04-14,19:59:00,YABA,TILL-02,Blessing Nwosu,7877672159,SKU1017,La Casera 50cl,Beverages,3,360,0,Bank Transfer
RCPT-101158,TXN101158,02-04-2026,21:45:00,minimart express-ikeja ,TILL-01,Ibrahim Musa,8405044063,SKU1008,Milo 400g,Beverages,1,2040,0,transfer
RCPT-101253,TXN101253,2026-03-20,19:36:00,Ikeja Branch,TILL-01,Fatima Bello,+2347327343003,SKU1021,Bournvita 500g,Beverages,1,2480,0,POS
RCPT-101375,TXN101375,05/09/2026,20:11:00,Yaba Branch,TILL-03,Blessing Nwosu,2347603359706,SKU1014,Dettol Soap 65g,Personal Care,3,380,0,Transfer
RCPT-100957,TXN100957,2026-06-06,17:26:00,minimart express-ikeja ,TILL-01,Chidinma Okafor,,SKU1003,Golden Morn 500g,Grains & Staples,2,1500,0,Transfer
RCPT-101586,TXN101586,2026-03-06,16:53:00,MiniMart Express - Yaba,TILL-02,Ibrahim Musa,7117356279,SKU1025,Tom Tom Sweet (pack),Snacks,2,290,0,POS
RCPT-101904,TXN101904,2026-07-22,11:17:00,Yaba Branch,TILL-01,Segun Adeyemi,2348175322192,SKU1013,Omo Detergent 900g,Household,1,1470,0,Transfer
RCPT-101638,TXN101638,2026-06-19,07:05:00,Ikeja Branch,TILL-02,Blessing Nwosu,7227134463,SKU1021,Bournvita 500g,Beverages,1,2580,0,transfer
RCPT-100138,TXN100138,2026-06-29,09:42 AM,MiniMart Express - Ikeja,TILL-02,Blessing Nwosu,8064009367,SKU1025,Tom Tom Sweet (pack),Snacks,1,340,0,ATM Card
RCPT-101192,TXN101192,2026-03-01,09:09 AM,SURULERE,TILL-01,Emeka Obi,2347216610436,SKU1005,Coca Cola 50cl,Beverages,1,460,0,ussd
RCPT-100030,TXN100030,02/03/2026,15:27:00,Yaba Branch,TILL-02,Tunde Bakare,,SKU1027,Amstel Malta 33cl,Beverages,1,430,0,POS Card
RCPT-101325,TXN101325,21-04-2026,11:03:00, Yaba,TILL-03,Emeka Obi,2347822958442,SKU1015,Close Up Toothpaste 140ml,Personal Care,3,1010,0,POS Card
RCPT-100922,TXN100922,2026-06-15,13:58:00,Yaba Branch,TILL-02,Segun Adeyemi,,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,₦870.00,0,POS Card
RCPT-101773,TXN101773,04/13/2026,11:00:00,MiniMart Express - Yaba,TILL-01,Emeka Obi,,SKU1021,Bournvita 500g,Beverages,1,"2,740.00",0,POS
RCPT-101981,TXN101981,2026-04-30,11:49:00,MiniMart Express - Ikeja,TILL-02,Emeka Obi,,SKU1019,Titus Sardine 125g,Canned Foods,4,800,0,POS Card
RCPT-102203,TXN102203,2026-06-01,07:17:00,Yaba Branch,TILL-03,Emeka Obi,,SKU1016,Eva Water 75cl,Beverages,2,230,0,Card
RCPT-102487,TXN102487,2026-05-05,09:32:00,SURULERE,TILL-01,Ibrahim Musa,,SKU1016,Eva Water 75cl,Beverages,1,200,0,Bank Transfer
RCPT-102555,TXN102555,2026-05-25,16:23:00,MiniMart Express - Yaba,TILL-02,Ibrahim Musa,+2348646624081,SKU1003,Golden Morn 500g,Grains & Staples,2,1490,0,CASH
RCPT-100241,TXN100241,2026-07-26,18:37:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,09068942448,SKU1006,Bigi Cola 50cl,Beverages,4,380,0,Bank Transfer
RCPT-100126,TXN100126,03/19/2026,16:16:00,MiniMart Express - Ikeja,TILL-01,Tunde Bakare,07049350043,SKU1013,Omo Detergent 900g,Household,1,1640,0,Cash
RCPT-102474,TXN102474,2026-05-27,19:58:00,Surulere Branch,TILL-01,Emeka Obi,,SKU1014,Dettol Soap 65g,Personal Care,1,₦360.00,0,Cash
RCPT-101636,TXN101636,2026-04-23,18:10:00,Surulere Branch,TILL-01,Ibrahim Musa,,SKU1013,Omo Detergent 900g,Household,1,"1,840.00",0,pos
RCPT-100389,TXN100389,2026-03-12,12:04:00,Surulere Branch,TILL-01,Amaka Eze,,SKU1001,INDOMIE NOODLES 70G,Grains & Staples,4,170,10,POS Card
RCPT-100580,TXN100580,2026-04-06,12:23:00,IKEJA,TILL-01,Chidinma Okafor,,SKU1003,Golden Morn 500g,Grains & Staples,1,"1,450.00",0,USSD
RCPT-100045,TXN100045,2026-05-06,17:44:00,YABA,TILL-02,Chidinma Okafor,,SKU1013,Omo Detergent 900g,Household,3,1680,0,ATM Card
RCPT-101492,TXN101492,2026-06-14,17:50:00,IKEJA,TILL-01,Blessing Nwosu,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,2,2420,10,Cash
RCPT-101724,TXN101724,2026-07-26,18:15:00,Surulere Branch,TILL-01,Chidinma Okafor,8535722886,SKU1008,Milo 400g,Beverages,1,,0,POS Card
RCPT-101923,TXN101923,21/03/2026,18:36:00,Yaba Branch,TILL-01,Tunde Bakare,,SKU1026,Chivita Juice 1L,Beverages,3,"1,230.00",0,cash
RCPT-101393,TXN101393,2026-04-14,10:50:00,Yaba Branch,TILL-03,Blessing Nwosu,7498484757,SKU1016,Eva Water 75cl,Beverages,2,210.00,0,cash
RCPT-102417,TXN102417,2026-03-02,13:41:00,Yaba Branch,TILL-02,Amaka Eze,+2347201061467,SKU1001,INDOMIE NOODLES 70G,Grains & Staples,1,₦160.00,10,Card
RCPT-100388,TXN100388,2026-04-29,17:53:00,SURULERE,TILL-01,Chidinma Okafor,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,3150,0,Cash
RCPT-101621,TXN101621,08/07/2026,16:55:00,SURULERE,TILL-01,Ibrahim Musa,07291360798,SKU1002,peak milk evaporated170g,Dairy,2,690,0,POS
RCPT-100773,TXN100773,2026-04-25,17:15:00,Yaba Branch,TILL-02,Fatima Bello,+2348736919121,SKU1005,Coca-Cola 50cl,Beverages,2,440,0,CASH
RCPT-102331,TXN102331,05/08/2026,11:02:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,,SKU1010,MAMA GOLD RICE 5KG,Grains & Staples,1,6220,0,ussd
RCPT-102335,TXN102335,2026-07-16,16:27:00,YABA,TILL-03,Emeka Obi,,SKU1003,Golden Morn 500g,Grains & Staples,2,1380,5,POS Card
RCPT-102297,TXN102297,2026-03-11,07:41:00,MiniMart Express - Ikeja,TILL-01,Amaka Eze,,SKU1018,Maltina 33cl,Beverages,2,450,0,cash
RCPT-100808,TXN100808,2026-03-05,18:56:00,Yaba Branch,TILL-02,Segun Adeyemi,2348812516726,SKU1007,Gala Sausage Roll,Snacks,2,230,0,Bank Transfer
RCPT-101500,TXN101500,2026-04-26,05:03 PM,Ikeja Branch,TILL-01,Amaka Eze,+2348927880007,SKU1010,Mama Gold Rice 5kg,Grains & Staples,2,6760,0,ussd
RCPT-100620,TXN100620,28/03/2026,13:36:00,MiniMart Express - Ikeja,TILL-02,Blessing Nwosu,2348647925241,SKU1017,La Casera 50cl,Beverages,2,350,0,POS Card
RCPT-100639,TXN100639,07/07/2026,19:12:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,2348658466761,SKU1023,Ariel Detergent 900g,Household,2,"₦1,620.00",0,USSD
RCPT-101456,TXN101456,2026-06-17,20:05:00,SURULERE,TILL-01,Chidinma Okafor,,SKU1005,Coke 50cl,Beverages,1,370,0,Cash
RCPT-100563,TXN100563,2026-06-20,11:35:00,minimart express-ikeja ,TILL-02,Tunde Bakare,,SKU1018,Maltina 33cl,Beverages,2,460,0,transfer
RCPT-100227,TXN100227,2026-03-30,17:11:00,SURULERE,TILL-01,Ibrahim Musa,+2348126323988,SKU1001,INDOMIE NOODLES 70G,Grains & Staples,1,160,0,cash
RCPT-102425,TXN102425,05/22/2026,12:25:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,,SKU1026,Chivita Juice 1L,Beverages,2,1350,0,Cash
RCPT-101581,TXN101581,05/07/2026,08:22:00,YABA,TILL-03,Amaka Eze,,SKU1023,Ariel Detergent 900g,Household,2,1710,0,Cash
RCPT-100066,TXN100066,2026-03-24,10:43:00, Yaba,TILL-02,Tunde Bakare,,SKU1007,Gala Sausage Roll,Snacks,4,240,0,Bank Transfer
RCPT-100741,TXN100741,2026-07-05,21:09:00,Yaba Branch,TILL-01,Chidinma Okafor,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,3,1890,0,POS Card
RCPT-100304,TXN100304,2026-04-19,17:59:00,YABA,TILL-02,Chidinma Okafor,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,3,4960,0,POS Card
RCPT-102019,TXN102019,2026-07-09,18:55:00,Yaba Branch,TILL-01,Blessing Nwosu,,SKU1019,Titus Sardine 125g,Canned Foods,2,720,0,Cash
RCPT-100568,TXN100568,2026-05-09,08:38:00,Yaba Branch,TILL-01,Emeka Obi,+2347476413525,SKU1028,Semovita 2kg,Grains & Staples,1,"2,350.00",0,transfer
RCPT-101691,TXN101691,2026-03-31,20:02:00,Ikeja Branch,TILL-01,Chidinma Okafor,,SKU1021,Bournvita 500g,Beverages,3,2250,0,transfer
RCPT-100207,TXN100207,2026-06-20,17:44:00,YABA,TILL-02,Blessing Nwosu,+ 2 3 4 7 2 5 2 4 7 0 0 2 2,SKU1016,Eva Water 75cl,,3,,0,Cash
RCPT-101923,TXN101923,2026-03-21,18:36:00,MiniMart Express - Yaba,TILL-01,,,SKU1029,Dano Milk Powder 400g,Dairy,3,2840,0,cash
,,,,,,,,,,,,,,
RCPT-102590,TXN102590,2026-04-15,16:39:00,MiniMart Express - Yaba,TILL-03,Blessing Nwosu,8675197106,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,2430,0,USSD
RCPT-101768,TXN101768,2026-05-07,13:57:00,Ikeja Branch,TILL-02,Fatima Bello,2348331216265,SKU1006,Bigi Cola 50cl,Beverages,4,320,0,Cash
RCPT-102041,TXN102041,2026-04-25,20:01:00,YABA,TILL-03,Segun Adeyemi,09073384947,SKU1021,Bournvita 500g,Beverages,1,2740,0,Transfer
RCPT-100605,TXN100605,2026-05-19,20:33:00,Ikeja Branch,TILL-02,Segun Adeyemi,7825153724,SKU1018,Maltina 33cl,Beverages,1,₦480.00,0,ussd
RCPT-101507,TXN101507,2026-05-28,09:51:00,Surulere Branch,TILL-01,Blessing Nwosu,,SKU1009,Cowbell Milk Powder 360g,Dairy,2,1680,0,Transfer
RCPT-101224,TXN101224,04/02/2026,20:21:00,SURULERE,TILL-01,Chidinma Okafor,08832973832,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,4,"₦2,500.00",0,Cash
RCPT-101192,TXN101192,2026-03-01,09:09:00,MiniMart Express - Surulere,TILL-01,Emeka Obi,2347216610436,SKU1026,Chivita Juice 1L,Beverages,1,1270,0,ussd
RCPT-100222,TXN100222,2026-03-31,15:03:00,MiniMart Express - Surulere,TILL-01,Tunde Bakare,07841378200,SKU1013,Omo Detergent 900g,Household,4,1640,15,CASH
RCPT-101099,TXN101099,2026-06-26,19:08:00,MiniMart Express - Ikeja,TILL-02,Segun Adeyemi,8858474842,SKU1002,peak milk evaporated170g,Dairy,1,660,0,POS Card
RCPT-100240,TXN100240,06-04-2026,11:43:00,MiniMart Express - Yaba,TILL-03,Amaka Eze,,SKU1009,Cowbell Milk Powder 360g,Dairy,4,"1,910.00",0,Card
RCPT-100359,TXN100359,2026-03-25,11:29:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,,SKU1012,Kings Vegetable Oil 1L,GRAINS & STAPLES,1,2950,0,CASH
RCPT-101380,TXN101380,2026-07-25,20:05:00,SURULERE,TILL-01,Ibrahim Musa,2348921216039,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,1830,10,Bank Transfer
RCPT-100031,TXN100031,2026-07-05,14:36:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,2348146422534,SKU1010,Mama Gold Rice5kg,Grains & Staples,1,6450,0,Cash
RCPT-102410,TXN102410,2026-05-13,15:04:00,Surulere Branch,TILL-01,Chidinma Okafor,2348541837155,SKU1014,Dettol Soap 65g,Personal Care,1,350,0,POS Card
RCPT-102365,TXN102365,05/12/2026,17:56:00,SURULERE,TILL-01,Amaka Eze,,SKU1003,Golden Morn 500g,Grains & Staples,103,"₦1,430.00",15,POS Card
RCPT-101361,TXN101361,2026-04-26,10:38:00, Yaba,TILL-03,Ibrahim Musa,+2347164158199,SKU1014,Dettol Soap 65g,Personal Care,5,₦380.00,0,Card
RCPT-100945,TXN100945,27-03-2026,18:40:00,SURULERE,TILL-01,Chidinma Okafor,,SKU1028,Semovita 2kg,Grains & Staples,1,2130,0,transfer
RCPT-100215,TXN100215,2026-05-03,21:14:00,Yaba Branch,TILL-01,Chidinma Okafor,,SKU1003,Golden Morn 500g,Grains & Staples,1,"1,550.00",0,Transfer
RCPT-100700,TXN100700,2026-03-01,17:07:00,MiniMart Express - Yaba,TILL-02,Ibrahim Musa,,SKU1010,Mama Gold Rice5kg,Grains & Staples,1,,0,POS Card
RCPT-100399,TXN100399,2026-05-06,21:52:00,minimart express-ikeja ,TILL-01,Ibrahim Musa,,SKU1023,Ariel Detergent 900g,,3,,0,Bank Transfer
RCPT-101036,TXN101036,2026-06-04,07:36:00,minimart express-ikeja ,TILL-02,Amaka Eze,,SKU1019,Titus Sardine 125g,Canned Foods,1,760,0,Cash
RCPT-100374,TXN100374,2026-03-18,13:06:00, Yaba,TILL-01,Segun Adeyemi,,SKU1003,Golden Morn 500g,Grains & Staples,3,1310,0,CASH
RCPT-101525,TXN101525,2026-04-30,12:23:00,Ikeja Branch,TILL-02,Chidinma Okafor,+2349051937277,SKU1028,Semovita 2kg,Grains & Staples,5,"₦2,120.00",0,ATM Card
RCPT-101087,TXN101087,2026-05-12,20:32:00,Surulere Branch,TILL-01,Tunde Bakare,+2348869493615,SKU1018,Maltina 33cl,Beverages,1,440,15,POS Card
RCPT-102369,TXN102369,2026-04-19,09:14:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,,SKU1029,Dano Milk Powder 400g,Dairy,1,"₦2,790.00",0,Cash
RCPT-101961,TXN101961,2026-04-08,18:01:00, Yaba,TILL-02,Tunde Bakare,0 8 5 4 5 6 2 7 5 8 9,SKU1009,Cowbell Milk Powder 360g,Dairy,5,"₦2,040.00",0,Bank Transfer
RCPT-100504,TXN100504,2026-05-11,12:42:00,Yaba Branch,TILL-03,Fatima Bello,2348026410210,SKU1006,Bigi Cola 50cl,Beverages,1,370,0,POS Card
RCPT-101740,TXN101740,2026-04-01,08:45:00,MiniMart Express - Ikeja,TILL-02,Fatima Bello,,SKU1023,Ariel Detergent 900g,Household,2,1890,0,ussd
RCPT-102095,TXN102095,2026-04-10,19:59:00,MiniMart Express - Ikeja,TILL-02,Tunde Bakare,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,3,"4,160.00",0,pos
RCPT-102006,TXN102006,2026-05-06,14:41:00,minimart express-ikeja ,TILL-01,Tunde Bakare,07616578088,SKU1002,Peak Milk Evap 170g,Dairy,2,680,15,cash
RCPT-102247,TXN102247,2026-05-27,12:37:00,MiniMart Express - Yaba,TILL-01,Fatima Bello,+2348305678530,SKU1009,Cowbell Milk Powder 360g,Dairy,5,1650,0,POS Card
RCPT-101021,TXN101021,2026-03-07,13:30:00,SURULERE,TILL-01,Emeka Obi,+2348704312137,SKU1010,Mama Gold Rice5kg,Grains & Staples,3,7100,0,transfer
RCPT-101359,TXN101359,2026-07-25,17:27:00,IKEJA,TILL-01,Amaka Eze,,SKU1001,INDOMIE NOODLES 70G,Grains & Staples,1,₦140.00,0,ussd
RCPT-102345,TXN102345,2026-03-20,13:20:00,SURULERE,TILL-01,Tunde Bakare,+2348544879513,SKU1021,Bournvita 500g,Beverages,1,2590,0,Cash
RCPT-101896,TXN101896,2026-03-28,11:46:00,SURULERE,TILL-01,Chidinma Okafor,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,4,,0,POS Card
RCPT-102488,TXN102488,04/04/2026,16:26:00,Ikeja Branch,TILL-02,Amaka Eze,7679760453,SKU1021,Bournvita 500g,Beverages,1,2520,0,Cash
RCPT-101816,TXN101816,2026-04-14,18:56:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,,SKU1016,Eva Water 75cl,Beverages,1,220,0,Cash
RCPT-100862,TXN100862,2026-06-19,18:53:00,IKEJA,TILL-01,Amaka Eze,,SKU1028,Semovita 2kg,Grains & Staples,1,2300,0,pos
RCPT-101469,TXN101469,2026-03-14,15:39:00,MiniMart Express - Yaba,TILL-01,Ibrahim Musa,8737238186,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,1290,0,Bank Transfer
RCPT-100569,TXN100569,2026-05-15,21:45:00,MiniMart Express - Yaba,TILL-03,Ibrahim Musa,07783224727,SKU1004,Dangote Sugar 1kg,Grains & Staples,3,,0,Bank Transfer
RCPT-102576,TXN102576,21-03-2026,14:15:00,MiniMart Express - Yaba,TILL-02,Emeka Obi,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,3,2160,0,cash
RCPT-102276,TXN102276,2026-06-27,12:14:00,IKEJA,TILL-02,Chidinma Okafor,,SKU1003,Golden Morn 500g,Grains & Staples,4,"₦1,390.00",15,ATM Card
RCPT-101714,TXN101714,2026-05-06,10:50:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,890,0,Cash
RCPT-100644,TXN100644,24/05/2026,07:18 PM, Yaba,TILL-01,Segun Adeyemi,+2347395403712,SKU1016,Eva Water 75cl,Beverages,2,220,0,ussd
RCPT-101479,TXN101479,2026-07-08,15:39:00,IKEJA,TILL-01,Ibrahim Musa,8902141084,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,3620,0,Cash
RCPT-101665,TXN101665,08/07/2026,11:37:00,Surulere Branch,TILL-01,,07262848378,SKU1029,Dano Milk Powder 400g,Dairy,1,3330,0,POS Card
RCPT-102298,TXN102298,06/18/2026,02:46 PM,MiniMart Express - Surulere,TILL-01,Blessing Nwosu,,SKU1020,Cerelac Infant Cereal 400g,,2,3290,0,Bank Transfer
RCPT-100306,TXN100306,2026-06-05,19:25:00,minimart express-ikeja ,TILL-02,Tunde Bakare,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,3,2180,0,Cash
RCPT-101737,TXN101737,27-04-2026,09:13:00, Yaba,TILL-03,Emeka Obi,,SKU1010,Mama Gold Rice 5kg,Grains & Staples,3,7090,0,Transfer
RCPT-102399,TXN102399,2026-06-21,11:36:00, Yaba,TILL-02,Blessing Nwosu,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,3,2550,0,pos
RCPT-101533,TXN101533,2026-04-11,21:23:00,IKEJA,TILL-02,Blessing Nwosu,,SKU1017,La Casera 50cl,Beverages,1,400,15,Bank Transfer
RCPT-101797,TXN101797,2026-05-14,07:15:00,Yaba Branch,TILL-01,Amaka Eze,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2970,0,Cash
RCPT-101173,TXN101173,2026-07-22,04:51 PM,minimart express-ikeja ,TILL-02,Emeka Obi,08341252589,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,290,0,Bank Transfer
RCPT-101355,TXN101355,01-03-2026,17:40:00,YABA,TILL-02,Fatima Bello,2348697764881,SKU1028,Semovita 2kg,Grains & Staples,5,"2,040.00",0,ussd
RCPT-102516,TXN102516,2026-07-24,19:59:00, Yaba,TILL-01,Chidinma Okafor,,SKU1005,Coca Cola 50cl,Beverages,1,380,0,POS Card
RCPT-100535,TXN100535,2026-03-03,15:43:00,Yaba Branch,TILL-01,Segun Adeyemi,,SKU1007,Gala Sausage Roll,,4,240,5,Bank Transfer
RCPT-101270,TXN101270,2026-04-23,18:40:00,minimart express-ikeja ,TILL-02,Amaka Eze,8862278892,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,"2,820.00",0,Bank Transfer
RCPT-101456,TXN101456,2026-06-17,20:05:00,Surulere Branch,TILL-01,Chidinma Okafor,,SKU1021,Bournvita 500g,Beverages,4,2590,0,Cash
RCPT-100952,TXN100952,2026-03-26,19:05:00,YABA,TILL-03,Fatima Bello,,SKU1025,Tom Tom Sweet (pack),Snacks,1,330.00,0,transfer
RCPT-102332,TXN102332,2026-05-19,18:33:00,SURULERE,TILL-01,Tunde Bakare,07755600233,SKU1026,Chivita Juice 1L,Beverages,1,"1,460.00",15,Cash
RCPT-101828,TXN101828,2026-04-06,07:12:00,SURULERE,TILL-01,Segun Adeyemi,,SKU1009,Cowbell Milk Powder 360g,,3,2020,0,Cash
RCPT-100794,TXN100794,2026-03-16,19:42:00,Surulere Branch,TILL-01,Amaka Eze,,SKU1002,Peak Milk Evaporated 170g,Dairy,1,650,0,cash
RCPT-101499,TXN101499,2026-05-05,18:03:00,minimart express-ikeja ,TILL-02,Segun Adeyemi,,SKU1003,Golden Morn 500g,Grains & Staples,3,1620,0,POS
RCPT-102172,TXN102172,2026-04-15,17:29:00,MiniMart Express - Ikeja,TILL-02,Amaka Eze,,SKU1017,La Casera 50cl,Beverages,1,400,0,Bank Transfer
RCPT-100286,TXN100286,2026-05-03,21:42:00,YABA,TILL-03,Blessing Nwosu,+2348132628546,SKU1025,Tom Tom Sweet (pack),Snacks,1,340.00,0,POS Card
RCPT-101407,TXN101407,2026-03-03,13:16:00,Ikeja Branch,TILL-02,Tunde Bakare,,SKU1014,Dettol Soap 65g,Personal Care,1,390.00,0,transfer
RCPT-100160,TXN100160,2026-07-05,11:13:00,MiniMart Express - Yaba,TILL-01,Fatima Bello,2347047019442,SKU1017,La Casera 50cl,Beverages,1,400,0,Cash
RCPT-100665,TXN100665,11/04/2026,16:38:00,MiniMart Express - Yaba,TILL-03,Chidinma Okafor,,SKU1019,Titus Sardine 125g,Canned Foods,3,780,10,POS
RCPT-101725,TXN101725,22/06/2026,11:44 AM,Ikeja Branch,TILL-02,Ibrahim Musa,,SKU1014,Dettol Soap 65g,Personal Care,2,380,0,pos
RCPT-100458,TXN100458,2026-05-26,07:02 PM,minimart express-ikeja ,TILL-01,Emeka Obi,,SKU1001, Indomie Noodles 70g ,Grains & Staples,1,160,0,POS Card
RCPT-101404,TXN101404,2026-03-03,11:07:00, Yaba,TILL-01,Emeka Obi,+2347445500248,SKU1019,Titus Sardine 125g,Canned Foods,2,710,0,Bank Transfer
RCPT-100106,TXN100106,2026-04-23,17:59:00,Surulere Branch,TILL-01,Chidinma Okafor,+2347208852729,SKU1023,Ariel Detergent 900g,Household,67,1710,0,Bank Transfer
RCPT-100461,TXN100461,2026-05-27,12:09:00,Surulere Branch,TILL-01,Tunde Bakare,,SKU1022,Knorr Chicken Cubes (pack),,3,290,0,USSD
RCPT-100272,TXN100272,2026-03-11,12:50:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,,SKU1026,Chivita Juice 1L,Beverages,2,1280,0,POS Card
RCPT-100623,TXN100623,2026-07-22,17:19:00,MiniMart Express - Ikeja,TILL-01,Tunde Bakare,,SKU1021,Bournvita 500g,Beverages,3,2370,0,ussd
RCPT-100292,TXN100292,2026-06-03,16:30:00,Yaba Branch,TILL-03,Amaka Eze,,SKU1007,Gala Sausage Roll,Snacks,2,260,0,POS Card
RCPT-102067,TXN102067,2026-06-11,18:31:00,YABA,TILL-01,Blessing Nwosu,,SKU1028,Semovita 2kg,Grains & Staples,1,1980,0,Cash
RCPT-101895,TXN101895,05/22/2026,16:05:00,Surulere Branch,TILL-01,Emeka Obi,,SKU1001,INDOMIE NOODLES 70G,Grains & Staples,1,150,0,POS Card
RCPT-102415,TXN102415,2026-03-19,12:32:00,Surulere Branch,TILL-01,Chidinma Okafor,,SKU1002,Peak Milk Evaporated 170g,Dairy,2,680,0,POS
RCPT-100653,TXN100653,2026-03-11,20:09:00,MiniMart Express - Yaba,TILL-03,Chidinma Okafor,08075440882,SKU1005,COCA COLA 50CL,Beverages,2,390,0,ussd
RCPT-101059,TXN101059,2026-05-14,18:22:00,Ikeja Branch,TILL-02,Fatima Bello,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,2410,0,USSD
RCPT-101245,TXN101245,2026-05-06,17:40:00,minimart express-ikeja ,TILL-02,Emeka Obi,2347494859689,SKU1016,Eva Water 75cl,Beverages,4,210,0,Cash
RCPT-100988,TXN100988,2026-03-23,08:00:00,Surulere Branch,TILL-01,Emeka Obi,8827332193,SKU1002,Peak Milk Evaporated 170g,Dairy,1,690.00,15,POS Card
RCPT-100146,TXN100146,2026-06-02,12:47:00,MiniMart Express - Ikeja,TILL-01,Amaka Eze,8 9 5 6 7 2 5 3 3 4,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,2,2540,10,POS Card
RCPT-100023,TXN100023,07/23/2026,17:11:00,IKEJA,TILL-01,Fatima Bello,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,5,,0,Cash
RCPT-100407,TXN100407,2026-05-21,11:04:00,Yaba Branch,TILL-01,Segun Adeyemi,2 3 4 8 6 0 2 1 2 8 9 8 5,SKU1003,Golden Morn 500g,Grains & Staples,2,1550,0,ussd
RCPT-101364,TXN101364,2026-04-12,13:47:00,Surulere Branch,TILL-01,Emeka Obi,,SKU1010,MAMA GOLD RICE 5KG,Grains & Staples,3,7090,0,Cash
RCPT-100971,TXN100971,2026-07-04,20:05:00,SURULERE,TILL-01,Blessing Nwosu,7054648112,SKU1025,Tom Tom Sweet (pack),Snacks,2,330,15,pos
RCPT-101659,TXN101659,2026-06-18,16:26:00,Yaba Branch,TILL-03,Amaka Eze,,SKU1010,Mama Gold Rice 5kg,Grains & Staples,4,6680,0,Cash
RCPT-101986,TXN101986,2026-07-18,20:26:00,IKEJA,TILL-01,Blessing Nwosu,+2347531471391,SKU1028,Semovita 2kg,Grains & Staples,2,"₦2,030.00",0,POS
RCPT-101473,TXN101473,2026-05-04,10:38:00,minimart express-ikeja ,TILL-02,Ibrahim Musa,,SKU1005,Coca Cola 50cl,Beverages,1,₦380.00,0,Cash
RCPT-102408,TXN102408,22-07-2026,09:21:00,MiniMart Express - Yaba,TILL-01,Ibrahim Musa,,SKU1015,Close Up Toothpaste 140ml,,1,870,0,POS
RCPT-102460,TXN102460,2026-07-21,10:10:00,Surulere Branch,TILL-01,Tunde Bakare,+2347049463709,SKU1010,Mama Gold Rice5kg,Grains & Staples,4,6060,0,cash
RCPT-102486,TXN102486,2026-06-26,07:29:00,MiniMart Express - Ikeja,TILL-01,Chidinma Okafor,+2347121924708,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,2,₦290.00,0,Cash
RCPT-102274,TXN102274,08-05-2026,19:47:00,Ikeja Branch,TILL-01,Emeka Obi,,SKU1017,La Casera 50cl,Beverages,2,370,15,CASH
RCPT-100793,TXN100793,2026-06-07,13:00:00,YABA,TILL-03,Fatima Bello,2348074548029,SKU1001, Indomie Noodles 70g ,Grains & Staples,1,160,0,POS Card
