receipt_no,transaction_id,transaction_date,transaction_time,store_name,till_id,cashier_name,customer_phone,product_code,product_name,category,quantity,unit_price_ngn,discount_pct,payment_method
RCPT-200009,TXN200009,2026-08-03,15:02:00,MiniMart Express - Ikeja,TILL-01,Amaka Eze,+2348657362677,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,3060,15,POS Card
RCPT-200099,TXN200099,2026-08-14,17:51:00,MiniMart Express - Ikeja,TILL-02,Blessing Nwosu,,SKU1026,Chivita Juice 1L,Beverages,2,1420,15,pos
RCPT-200209,TXN200209,2026-08-08,15:57:00,YABA,TILL-03,Chidinma Okafor,,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,940,5,Cash
RCPT-200258,TXN200258,2026-08-09,08:26:00,MiniMart Express - Ikeja,TILL-02,Segun Adeyemi,+2348799230036,SKU1018,Maltina 33cl,Beverages,3,510,10,pos
RCPT-200245,TXN200245,2026-08-04,07:52:00,Yaba Branch,TILL-02,Segun Adeyemi,,SKU1029,Dano Milk Powder 400g,Dairy,2,3090,0,Cash
RCPT-200142,TXN200142,2026-08-04,18:10:00,Ikeja Branch,TILL-01,Fatima Bello,7143479839,SKU1021,Bournvita 500g,Beverages,1,2750,10,ussd
RCPT-200163,TXN200163,09/08/2026,18:29:00,YABA,TILL-02,Ibrahim Musa,,SKU1028,Semovita 2kg,Grains & Staples,3,2170,5,Bank Transfer
RCPT-200001,TXN200001,2026-08-10,10:15:00,Yaba Branch,TILL-02,Ibrahim Musa,,SKU1017,La Casera 50cl,Beverages,2,350,0,Cash
RCPT-200030,TXN200030,2026-08-07,11:47:00,MiniMart Express - Yaba,TILL-02,Ibrahim Musa,7431384187,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,2,,0,Cash
RCPT-200213,TXN200213,06-08-2026,14:47:00,MiniMart Express - Yaba,TILL-03,Emeka Obi,,SKU1017,La Casera 50cl,Beverages,2,,5,Cash
RCPT-200396,TXN200396,2026-08-14,20:53:00,Yaba Branch,TILL-03,Emeka Obi,,SKU1023,Ariel Detergent 900g,Household,3,1730,0,Bank Transfer
RCPT-200345,TXN200345,2026-08-04,18:52:00,MiniMart Express - Surulere,TILL-01,Blessing Nwosu,+2348053263413,SKU1021,Bournvita 500g,Beverages,1,"₦2,180.00",10,CASH
RCPT-200293,TXN200293,14-08-2026,10:28:00,IKEJA,TILL-02,Blessing Nwosu,7711973570,SKU1029,Dano Milk Powder 400g,Dairy,3,3310,15,Bank Transfer
RCPT-200047,TXN200047,2026-08-02,09:29:00,Yaba Branch,TILL-03,Fatima Bello,,SKU1021,Bournvita 500g,Beverages,1,2280,0,Transfer
RCPT-200281,TXN200281,2026-08-11,16:43:00,MiniMart Express - Yaba,TILL-02,Fatima Bello,07563710777,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,2,280,0,USSD
RCPT-200331,TXN200331,2026-08-08,09:24:00,MiniMart Express - Ikeja,TILL-02,Fatima Bello,7453436328,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,300,15,Bank Transfer
RCPT-200199,TXN200199,07/08/2026,07:34:00,MiniMart Express - Ikeja,TILL-01,Emeka Obi,+2347935348054,SKU1017,La Casera 50cl,Beverages,1,360,10,USSD
RCPT-200167,TXN200167,06-08-2026,15:18:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,"₦1,300.00",10,POS Card
RCPT-200096,TXN200096,2026-08-11,20:54:00,IKEJA,TILL-02,Blessing Nwosu,,SKU1023,Ariel Detergent 900g,Household,1,"1,700.00",0,Cash
RCPT-200392,TXN200392,2026-08-04,12:09:00,IKEJA,TILL-02,Tunde Bakare,08789276861,SKU1015,Close Up Toothpaste 140ml,,2,860,0,CASH
RCPT-200138,TXN200138,2026-08-13,21:24:00,MiniMart Express - Yaba,TILL-02,Fatima Bello,09005590107,SKU1004,Dangote Sugar 1kg,Grains & Staples,4,"₦1,370.00",0,Cash
RCPT-200047,TXN200047,2026-08-02,09:29:00,MiniMart Express - Yaba,TILL-03,Fatima Bello,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,310,0,Transfer
RCPT-200304,TXN200304,12/08/2026,18:09:00,MiniMart Express - Surulere,TILL-01,Emeka Obi,,SKU1015,Close Up Toothpaste 140ml,Personal Care,2,890.00,0,Bank Transfer
RCPT-200286,TXN200286,2026-08-06,18:40:00,YABA,TILL-01,Segun Adeyemi,,SKU1014,Dettol Soap 65g,Personal Care,2,380,0,transfer
RCPT-200244,TXN200244,07/08/2026,19:29:00,Surulere Branch,TILL-01,Blessing Nwosu,+2348863997537,SKU1006,Bigi Cola 50cl,Beverages,2,380,5,POS Card
RCPT-200026,TXN200026,08-08-2026,17:31:00,MiniMart Express - Yaba,TILL-02,Amaka Eze,07769988427,SKU1031,Indomie Onion Chicken 70g,Grains & Staples,5,170,0,Card
RCPT-200172,TXN200172,06/08/2026,14:32:00,Ikeja Branch,TILL-02,Tunde Bakare,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,2,₦280.00,15,Bank Transfer
RCPT-200377,TXN200377,2026-08-05,08:09:00,MiniMart Express - Ikeja,TILL-02,Segun Adeyemi,,SKU1027,Amstel Malta 33cl,Beverages,1,420,0,POS Card
RCPT-200273,TXN200273,2026-08-09,18:09:00,Ikeja Branch,TILL-01,Blessing Nwosu,08312578923,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,3330,10,Card
RCPT-200133,TXN200133,2026-08-02,17:34:00,SURULERE,TILL-01,Segun Adeyemi,,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,1260,10,Cash
RCPT-200019,TXN200019,2026-08-10,12:11:00,Surulere Branch,TILL-01,Amaka Eze,09049957363,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2960,15,Cash
RCPT-200006,TXN200006,2026-08-14,19:42:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,,SKU1001,Indomie Noodles 70g,Grains & Staples,1,140,0,Cash
RCPT-200354,TXN200354,2026-08-04,19:02:00,YABA,TILL-02,Ibrahim Musa,8706881586,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,2340,0,POS Card
RCPT-200326,TXN200326,06-08-2026,14:48:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,07276596608,SKU1021,Bournvita 500g,Beverages,1,2260,5,ussd
RCPT-200150,TXN200150,2026-08-05,07:31:00,Surulere Branch,TILL-01,Amaka Eze,,SKU1006,Bigi Cola 50cl,Beverages,2,360,5,cash
RCPT-200107,TXN200107,2026-08-11,11:07:00,YABA,TILL-03,Chidinma Okafor,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,3570,0,CASH
RCPT-200154,TXN200154,2026-08-10,09:42:00,Yaba Branch,TILL-01,Blessing Nwosu,,SKU1019,Titus Sardine 125g,Canned Foods,-3,,0,Cash
RCPT-200149,TXN200149,2026-08-14,10:08:00,MiniMart Express - Ikeja,TILL-01,Fatima Bello,08151589166,SKU1010,Mama Gold Rice 5kg,Grains & Staples,1,,10,transfer
RCPT-200185,TXN200185,2026-08-04,11:23:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,07731119994,SKU1028,Semovita 2kg,Grains & Staples,1,"2,280.00",0,Bank Transfer
RCPT-200012,TXN200012,2026-08-11,15:51:00,SURULERE,TILL-01,Amaka Eze,,SKU1017,La Casera 50cl,Beverages,1,320,0,Transfer
RCPT-200296,TXN200296,2026-08-07,08:24:00,Ikeja Branch,TILL-01,Emeka Obi,+2347215808819,SKU1028,Semovita 2kg,Grains & Staples,3,"₦2,120.00",0,USSD
RCPT-200096,TXN200096,11/08/2026,20:54:00,MiniMart Express - Ikeja,TILL-02,Blessing Nwosu,,SKU1018,Maltina 33cl,Beverages,3,₦460.00,0,Cash
RCPT-200121,TXN200121,2026-08-12,20:28:00,MiniMart Express - Yaba,TILL-01,Emeka Obi,,SKU1026,Chivita Juice 1L,Beverages,1,1390,0,Card
RCPT-200189,TXN200189,2026-08-06,14:50:00,MiniMart Express - Ikeja,TILL-01,Fatima Bello,,SKU1019,Titus Sardine 125g,,3,730,5,Bank Transfer
RCPT-200043,TXN200043,06/08/2026,15:33:00,MiniMart Express - Ikeja,TILL-01,Ibrahim Musa,,SKU1013,Omo Detergent 900g,Household,1,1770,0,Card
RCPT-200006,TXN200006,2026-08-14,19:42:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,,SKU1017,La Casera 50cl,Beverages,2,390,0,Cash
RCPT-200280,TXN200280,2026-08-05,16:19:00,MiniMart Express - Yaba,TILL-03,Emeka Obi,,SKU1004,Dangote Sugar 1kg,Grains & Staples,1,1170,0,POS Card
RCPT-200379,TXN200379,2026-08-13,08:01:00,MiniMart Express - Yaba,TILL-02,Fatima Bello,,SKU1005,Coca-Cola 50cl,Beverages,1,450,5,Bank Transfer
RCPT-200195,TXN200195,2026-08-03,08:58:00,IKEJA,TILL-02,Chidinma Okafor,07907702778,SKU1017,La Casera 50cl,Beverages,1,350,5,USSD
RCPT-200137,TXN200137,2026-08-11,12:40:00,Ikeja Branch,TILL-02,Chidinma Okafor,,SKU1004,Dangote Sugar 1kg,Grains & Staples,2,1270,0,ATM Card
RCPT-200018,TXN200018,2026-08-06,15:28:00,MiniMart Express - Ikeja,TILL-02,Fatima Bello,7649045027,SKU1005,Coca-Cola 50cl,Beverages,1,450,15,Card
RCPT-200080,TXN200080,2026-08-14,13:43:00,Yaba Branch,TILL-02,Tunde Bakare,7553128059,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,5,2980,0,transfer
RCPT-200039,TXN200039,2026-08-13,10:35:00,SURULERE,TILL-01,Chidinma Okafor,,SKU1029,Dano Milk Powder 400g,Dairy,1,3330,0,transfer
RCPT-200219,TXN200219,2026-08-04,07:07:00,IKEJA,TILL-01,Blessing Nwosu,8648986071,SKU1006,Bigi Cola 50cl,Beverages,1,380,0,USSD
RCPT-200123,TXN200123,2026-08-06,15:12:00,Surulere Branch,TILL-01,Ibrahim Musa,,SKU1014,Dettol Soap 65g,Personal Care,4,370.00,0,POS Card
RCPT-200365,TXN200365,2026-08-03,18:04:00,IKEJA,TILL-01,Blessing Nwosu,09049462379,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,4910,5,Bank Transfer
RCPT-200169,TXN200169,2026-08-01,08:58:00,Ikeja Branch,TILL-01,Tunde Bakare,7582424618,SKU1029,Dano Milk Powder 400g,Dairy,1,3240,0,POS Card
RCPT-200091,TXN200091,2026-08-08,18:19:00,Yaba Branch,TILL-02,Segun Adeyemi,08055379068,SKU1021,Bournvita 500g,Beverages,1,2650,15,POS Card
RCPT-200337,TXN200337,2026-08-02,15:40:00,SURULERE,TILL-01,Emeka Obi,,SKU1026,Chivita Juice 1L,Beverages,1,"₦1,230.00",0,Cash
RCPT-200258,TXN200258,2026-08-09,08:26:00,IKEJA,TILL-02,Segun Adeyemi,+2348799230036,SKU1015,Close Up Toothpaste 140ml,Personal Care,4,970,10,pos
RCPT-200364,TXN200364,03-08-2026,17:53:00,MiniMart Express - Ikeja,TILL-01,Emeka Obi,+2347928553230,SKU1001,Indomie Noodles 70g,Grains & Staples,2,,0,Bank Transfer
RCPT-200011,TXN200011,2026-08-11,11:53:00,MiniMart Express - Ikeja,TILL-01,Ibrahim Musa,8111072459,SKU1031,Indomie Onion Chicken 70g,Grains & Staples,3,160,15,USSD
RCPT-200084,TXN200084,2026-08-11,12:27:00,Surulere Branch,TILL-01,Blessing Nwosu,7031103026,SKU1007,Gala Sausage Roll,Snacks,2,290,5,POS Card
RCPT-200063,TXN200063,2026-08-09,20:18:00,MiniMart Express - Yaba,TILL-01,Amaka Eze,,SKU1028,Semovita 2kg,Grains & Staples,5,2370,10,ussd
RCPT-200028,TXN200028,2026-08-12,20:23:00,Ikeja Branch,TILL-01,Fatima Bello,+2348801059271,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,2580,0,POS Card
RCPT-200134,TXN200134,2026-08-14,17:13:00,Ikeja Branch,TILL-02,Chidinma Okafor,07806830332,SKU1009,Cowbell Milk Powder 360g,Dairy,2,1830,5,Cash
RCPT-200088,TXN200088,04-08-2026,08:55:00,SURULERE,TILL-01,Segun Adeyemi,,SKU1023,Ariel Detergent 900g,Household,2,"1,650.00",5,CASH
RCPT-200040,TXN200040,2026-08-10,16:46:00,SURULERE,TILL-01,Emeka Obi,,SKU1016,Eva Water 75cl,Beverages,1,190,0,Cash
RCPT-200270,TXN200270,2026-08-09,19:57:00,MiniMart Express - Yaba,TILL-03,Ibrahim Musa,,SKU1017,La Casera 50cl,Beverages,1,320,10,Transfer
RCPT-200315,TXN200315,09/08/2026,15:52:00,MiniMart Express - Yaba,TILL-01,Segun Adeyemi,,SKU1029,Dano Milk Powder 400g,Dairy,2,3020,15,Cash
RCPT-200111,TXN200111,2026-08-01,06:09 PM,MiniMart Express - Ikeja,TILL-01,Ibrahim Musa,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,4440,0,Cash
RCPT-200353,TXN200353,2026-08-07,09:02:00,SURULERE,TILL-01,Ibrahim Musa,8634278473,SKU1016,Eva Water 75cl,Beverages,3,₦200.00,0,ATM Card
RCPT-200296,TXN200296,2026-08-07,08:24:00,IKEJA,TILL-01,Emeka Obi,+2347215808819,SKU1015,Close Up Toothpaste 140ml,Personal Care,4,"₦1,030.00",0,USSD
RCPT-200300,TXN200300,2026-08-11,07:00 PM,Ikeja Branch,TILL-02,Chidinma Okafor,,SKU1009,Cowbell Milk Powder 360g,Dairy,3,"1,660.00",10,cash
RCPT-200307,TXN200307,2026-08-08,13:29:00,Ikeja Branch,TILL-02,Chidinma Okafor,7251801465,SKU1001,Indomie Noodles 70g,Grains & Staples,2,160,0,ATM Card
RCPT-200040,TXN200040,2026-08-10,16:46:00,SURULERE,TILL-01,Emeka Obi,,SKU1005,Coca-Cola 50cl,Beverages,3,₦450.00,0,Cash
RCPT-200045,TXN200045,2026-08-08,20:26:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,,SKU1013,Omo Detergent 900g,Household,3,1820,5,POS Card
RCPT-200149,TXN200149,2026-08-14,10:08:00,MiniMart Express - Ikeja,TILL-01,Fatima Bello,08151589166,SKU1008,Milo 400g,Beverages,3,2030,0,transfer
RCPT-200009,TXN200009,2026-08-03,15:02:00,MiniMart Express - Ikeja,TILL-01,Amaka Eze,+2348657362677,SKU1025,Tom Tom Sweet (pack),Snacks,3,340.00,15,POS Card
RCPT-200097,TXN200097,2026-08-04,18:49:00,MiniMart Express - Yaba,TILL-03,Emeka Obi,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,3,2520,0,Transfer
RCPT-200114,TXN200114,2026-08-02,19:36:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,+2347276696714,SKU1009,Cowbell Milk Powder 360g,Dairy,1,1810,5,Cash
RCPT-200105,TXN200105,2026-08-12,09:52:00,Yaba Branch,TILL-02,Chidinma Okafor,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,4,2580,0,POS Card
RCPT-200165,TXN200165,2026-08-06,12:58:00,IKEJA,TILL-02,Blessing Nwosu,,SKU1008,Milo 400g,Beverages,3,2130,0,POS Card
RCPT-200266,TXN200266,2026-08-11,13:13:00,YABA,TILL-01,Emeka Obi,,SKU1019,Titus Sardine 125g,Canned Foods,2,760,0,Cash
RCPT-200116,TXN200116,09-08-2026,12:14:00,Yaba Branch,TILL-02,Amaka Eze,+2347796081133,SKU1021,Bournvita 500g,Beverages,2,2630,0,Cash
RCPT-200259,TXN200259,05/08/2026,17:33:00,Surulere Branch,TILL-01,Tunde Bakare,+2348659772811,SKU1013,Omo Detergent 900g,Household,1,1480,0,Cash
RCPT-200218,TXN200218,2026-08-13,15:47:00,YABA,TILL-01,Ibrahim Musa,,SKU1007,Gala Sausage Roll,Snacks,2,290,0,cash
RCPT-200154,TXN200154,2026-08-10,09:42:00,MiniMart Express - Yaba,TILL-01,Blessing Nwosu,,SKU1027,Amstel Malta 33cl,Beverages,1,410,0,Cash
RCPT-200391,TXN200391,2026-08-08,08:01:00,Ikeja Branch,TILL-02,Fatima Bello,,SKU1031,Indomie Onion Chicken 70g,Grains & Staples,1,190,0,Transfer
RCPT-200121,TXN200121,2026-08-12,20:28:00,YABA,TILL-01,Emeka Obi,,SKU1027,Amstel Malta 33cl,Beverages,1,370,0,Card
RCPT-200072,TXN200072,2026-08-12,07:45:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,7184742893,SKU1019,Titus Sardine 125g,Canned Foods,1,760.00,0,POS Card
RCPT-200012,TXN200012,11-08-2026,03:51 PM,SURULERE,TILL-01,Amaka Eze,,SKU1008,Milo 400g,Beverages,1,,0,Transfer
RCPT-200307,TXN200307,2026-08-08,13:29:00,Ikeja Branch,TILL-02,Chidinma Okafor,7251801465,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,300,0,ATM Card
RCPT-200352,TXN200352,2026-08-08,09:42:00,Yaba Branch,TILL-02,Fatima Bello,7965557601,SKU1028,Semovita 2kg,Grains & Staples,3,"₦2,250.00",0,POS
RCPT-200167,TXN200167,06-08-2026,15:18:00,Surulere Branch,TILL-01,Segun Adeyemi,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,290,10,POS Card
RCPT-200031,TXN200031,2026-08-11,16:12:00,Ikeja Branch,TILL-01,Chidinma Okafor,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,3,3620,0,POS Card
RCPT-200151,TXN200151,2026-08-07,15:36:00,Ikeja Branch,TILL-01,Blessing Nwosu,8424521726,SKU1029,Dano Milk Powder 400g,Dairy,1,,0,Card
RCPT-200083,TXN200083,2026-08-11,10:04:00,Yaba Branch,TILL-03,Segun Adeyemi,7985676253,SKU1014,Dettol Soap 65g,Personal Care,1,360,0,POS Card
RCPT-200264,TXN200264,03/08/2026,18:17:00,MiniMart Express - Yaba,TILL-02,Blessing Nwosu,,SKU1017,La Casera 50cl,Beverages,2,350,0,pos
RCPT-200240,TXN200240,2026-08-13,16:50:00,Yaba Branch,TILL-01,Fatima Bello,,SKU1010,Mama Gold Rice 5kg,Grains & Staples,1,6150,0,Bank Transfer
RCPT-200009,TXN200009,2026-08-03,15:02:00,MiniMart Express - Ikeja,TILL-01,Amaka Eze,+2348657362677,SKU1008,Milo 400g,Beverages,5,2360,0,POS Card
RCPT-200034,TXN200034,13/08/2026,14:15:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,+2348552823921,SKU1003,Golden Morn 500g,Grains & Staples,4,1460,15,Cash
RCPT-200369,TXN200369,2026-08-11,13:50:00,IKEJA,TILL-02,Chidinma Okafor,08518580674,SKU1025,Tom Tom Sweet (pack),Snacks,4,330,0,POS Card
RCPT-200292,TXN200292,2026-08-06,17:02:00,SURULERE,TILL-01,Fatima Bello,08465220273,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,2630,0,Cash
RCPT-200057,TXN200057,2026-08-02,08:42:00,Surulere Branch,TILL-01,Amaka Eze,7826344763,SKU1030,Nasco Cornflakes 500g,Grains & Staples,2,1850,10,ussd
RCPT-200330,TXN200330,2026-08-01,09:39:00,Yaba Branch,TILL-02,Fatima Bello,,SKU1014,Dettol Soap 65g,Personal Care,1,340,0,POS Card
RCPT-200261,TXN200261,2026-08-06,14:54:00,Surulere Branch,TILL-01,Tunde Bakare,,SKU1015,Close Up Toothpaste 140ml,Personal Care,2,1010,0,Transfer
RCPT-200366,TXN200366,2026-08-02,21:36:00,SURULERE,TILL-01,Segun Adeyemi,,SKU1003,Golden Morn 500g,Grains & Staples,3,1530,10,Card
RCPT-200050,TXN200050,2026-08-11,15:17:00,IKEJA,TILL-01,Segun Adeyemi,07309651733,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,270,10,Bank Transfer
RCPT-200210,TXN200210,2026-08-14,11:12:00,SURULERE,TILL-01,Segun Adeyemi,09016641043,SKU1013,Omo Detergent 900g,Household,1,1660,0,Cash
RCPT-200387,TXN200387,13/08/2026,15:04:00,MiniMart Express - Yaba,TILL-02,Amaka Eze,,SKU1019,Titus Sardine 125g,Canned Foods,1,630.00,15,POS Card
RCPT-200248,TXN200248,2026-08-09,12:16:00,IKEJA,TILL-01,Emeka Obi,07919126775,SKU1013,Omo Detergent 900g,Household,2,1450,5,cash
RCPT-200242,TXN200242,2026-08-10,12:14:00,MiniMart Express - Ikeja,TILL-02,Fatima Bello,,SKU1015,Close Up Toothpaste 140ml,,3,1030,10,transfer
RCPT-200289,TXN200289,2026-08-05,17:59:00,MiniMart Express - Ikeja,TILL-01,Fatima Bello,,SKU1029,Dano Milk Powder 400g,Dairy,1,"3,090.00",0,Cash
RCPT-200333,TXN200333,08-08-2026,13:52:00,MiniMart Express - Ikeja,TILL-01,Ibrahim Musa,,SKU1006,Bigi Cola 50cl,Beverages,2,320,0,POS Card
RCPT-200147,TXN200147,2026-08-11,09:01:00,YABA,TILL-01,Emeka Obi,,SKU1009,Cowbell Milk Powder 360g,Dairy,2,"₦1,650.00",10,Bank Transfer
RCPT-200134,TXN200134,2026-08-14,17:13:00,IKEJA,TILL-02,Chidinma Okafor,07806830332,SKU1005,Coca-Cola 50cl,Beverages,3,460,0,Cash
RCPT-200126,TXN200126,06-08-2026,20:47:00,MiniMart Express - Ikeja,TILL-01,Tunde Bakare,+2348916238009,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,2910,0,CASH
RCPT-200316,TXN200316,2026-08-14,21:46:00,YABA,TILL-03,Tunde Bakare,+2348592140528,SKU1009,Cowbell Milk Powder 360g,Dairy,2,2040,10,Bank Transfer
RCPT-200307,TXN200307,08-08-2026,13:29:00,IKEJA,TILL-02,Chidinma Okafor,7251801465,SKU1017,La Casera 50cl,Beverages,4,380,0,ATM Card
RCPT-200001,TXN200001,2026-08-10,10:15:00,MiniMart Express - Yaba,TILL-02,Ibrahim Musa,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,2,280,10,Cash
RCPT-200276,TXN200276,04/08/2026,11:49 AM,IKEJA,TILL-02,Segun Adeyemi,+2348783781761,SKU1008,Milo 400g,Beverages,1,1980,0,POS
RCPT-200188,TXN200188,2026-08-06,11:01:00,YABA,TILL-02,Ibrahim Musa,+2348107188852,SKU1003,Golden Morn 500g,Grains & Staples,3,1660,5,Cash
RCPT-200371,TXN200371,01/08/2026,18:18:00,SURULERE,TILL-01,Emeka Obi,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,2,4920,0,Transfer
RCPT-200333,TXN200333,08/08/2026,13:52:00,MiniMart Express - Ikeja,TILL-01,Ibrahim Musa,,SKU1021,Bournvita 500g,Beverages,1,2170,0,POS Card
RCPT-200183,TXN200183,2026-08-01,14:57:00,MiniMart Express - Ikeja,TILL-02,Fatima Bello,,SKU1018,Maltina 33cl,Beverages,1,420,15,Bank Transfer
RCPT-200204,TXN200204,2026-08-13,12:56:00,MiniMart Express - Yaba,TILL-03,,09098357138,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2700,15,transfer
RCPT-200320,TXN200320,2026-08-14,10:37:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,,SKU1021,Bournvita 500g,Beverages,3,2340,0,ussd
RCPT-200001,TXN200001,2026-08-10,10:15:00,YABA,TILL-02,Ibrahim Musa,,SKU1023,Ariel Detergent 900g,Household,1,1810,0,Cash
RCPT-200046,TXN200046,2026-08-05,09:03:00,IKEJA,TILL-02,Amaka Eze,,SKU1015,Close Up Toothpaste 140ml,Personal Care,2,820,0,POS Card
RCPT-200269,TXN200269,2026-08-10,08:01:00,Yaba Branch,TILL-02,Amaka Eze,+2347519185869,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,960,5,POS Card
RCPT-200252,TXN200252,12/08/2026,10:09:00,IKEJA,TILL-02,Ibrahim Musa,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,2190,0,Card
RCPT-200384,TXN200384,2026-08-07,19:30:00,YABA,TILL-01,Fatima Bello,,SKU1027,Amstel Malta 33cl,Beverages,3,400,0,Bank Transfer
RCPT-200352,TXN200352,08-08-2026,09:42:00,MiniMart Express - Yaba,TILL-02,Fatima Bello,7965557601,SKU1003,Golden Morn 500g,Grains & Staples,2,1660,0,POS
RCPT-200144,TXN200144,2026-08-07,11:13:00,Yaba Branch,TILL-01,Blessing Nwosu,,SKU1017,La Casera 50cl,Beverages,1,370,5,ussd
RCPT-200106,TXN200106,2026-08-06,19:44:00,Surulere Branch,TILL-01,Amaka Eze,,SKU1019,Titus Sardine 125g,Canned Foods,1,730.00,0,Bank Transfer
RCPT-200208,TXN200208,04-08-2026,10:49:00,SURULERE,TILL-01,Emeka Obi,,SKU1023,Ariel Detergent 900g,Household,2,1720,0,Cash
RCPT-200091,TXN200091,08-08-2026,18:19:00,Yaba Branch,TILL-02,Segun Adeyemi,08055379068,SKU1018,Maltina 33cl,Beverages,1,470,0,POS Card
RCPT-200145,TXN200145,2026-08-03,17:11:00,YABA,TILL-03,Tunde Bakare,,SKU1025,Tom Tom Sweet (pack),Snacks,2,290,0,Card
RCPT-200299,TXN200299,2026-08-06,13:27:00,YABA,TILL-02,Blessing Nwosu,8509839097,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,320,0,Bank Transfer
RCPT-200074,TXN200074,2026-08-14,10:32:00,MiniMart Express - Yaba,TILL-01,Segun Adeyemi,8727082878,SKU1026,Chivita Juice 1L,Beverages,5,1450,5,transfer
RCPT-200209,TXN200209,2026-08-08,15:57:00,MiniMart Express - Yaba,TILL-03,Chidinma Okafor,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,1,4680,0,Cash
RCPT-200100,TXN200100,2026-08-10,15:21:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,,SKU1026,Chivita Juice 1L,Beverages,4,1340,0,Bank Transfer
RCPT-200392,TXN200392,2026-08-04,12:09:00,IKEJA,TILL-02,Tunde Bakare,08789276861,SKU1009,Cowbell Milk Powder 360g,Dairy,2,1760,15,CASH
RCPT-200203,TXN200203,09/08/2026,11:53:00,Surulere Branch,TILL-01,Segun Adeyemi,7154249865,SKU1020,Cerelac Infant Cereal 400g,Baby Products,2,3460,5,Bank Transfer
RCPT-200115,TXN200115,2026-08-10,17:12:00,Yaba Branch,TILL-01,Blessing Nwosu,+2347004529514,SKU1021,Bournvita 500g,Beverages,3,"2,730.00",0,cash
RCPT-200331,TXN200331,2026-08-08,09:24:00,MiniMart Express - Ikeja,TILL-02,Fatima Bello,7453436328,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,"₦2,590.00",10,Bank Transfer
RCPT-200108,TXN200108,2026-08-12,10:22:00,Ikeja Branch,TILL-02,Fatima Bello,07312480022,SKU1002,Peak Milk Evaporated 170g,,4,660,10,ussd
RCPT-200297,TXN200297,2026-08-05,07:25:00,YABA,TILL-02,Emeka Obi,+2347352244597,SKU1015,Close Up Toothpaste 140ml,Personal Care,3,1000,0,transfer
RCPT-200080,TXN200080,2026-08-14,13:43:00,MiniMart Express - Yaba,TILL-02,Tunde Bakare,7553128059,SKU1002,Peak Milk Evaporated 170g,Dairy,4,610,15,transfer
RCPT-200220,TXN200220,2026-08-12,19:13:00,IKEJA,TILL-01,Tunde Bakare,8997090694,SKU1014,Dettol Soap 65g,Personal Care,2,350,15,ATM Card
RCPT-200204,TXN200204,2026-08-13,12:56:00,YABA,TILL-03,Chidinma Okafor,09098357138,SKU1025,Tom Tom Sweet (pack),Snacks,1,280,15,transfer
RCPT-200096,TXN200096,2026-08-11,20:54:00,IKEJA,TILL-02,Blessing Nwosu,,SKU1026,Chivita Juice 1L,Beverages,3,"1,280.00",15,Cash
